system	surface	frame	state	role	status	source_path	repo_path	size_bytes	notes
gmp	aluminium	frame59	solvated	primary		/data/Seafile/gmp/al_surf/frames/frame59/gmp_al_frame59.cpcm_corr	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame59/solvated/gmp_al_frame59.cpcm_corr	237443	
gmp	aluminium	frame59	solvated	primary		/data/Seafile/gmp/al_surf/frames/frame59/gmp_al_frame59.densitiesinfo	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame59/solvated/gmp_al_frame59.densitiesinfo	1838	
gmp	aluminium	frame59	solvated	primary		/data/Seafile/gmp/al_surf/frames/frame59/gmp_al_frame59.engrad	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame59/solvated/gmp_al_frame59.engrad	18436	
gmp	aluminium	frame59	solvated	primary		/data/Seafile/gmp/al_surf/frames/frame59/gmp_al_frame59.inp	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame59/solvated/gmp_al_frame59.inp	586	
gmp	aluminium	frame59	solvated	primary		/data/Seafile/gmp/al_surf/frames/frame59/gmp_al_frame59.opt	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame59/solvated/gmp_al_frame59.opt	119864	
gmp	aluminium	frame59	solvated	primary	normal	/data/Seafile/gmp/al_surf/frames/frame59/gmp_al_frame59.out	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame59/solvated/gmp_al_frame59.out	18195972	
gmp	aluminium	frame59	solvated	primary		/data/Seafile/gmp/al_surf/frames/frame59/gmp_al_frame59.xyz	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame59/solvated/gmp_al_frame59.xyz	12333	
gmp	aluminium	frame59	solvated	primary		/data/Seafile/gmp/al_surf/frames/frame59/gmp_al_frame59_trj.xyz	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame59/solvated/gmp_al_frame59_trj.xyz	947818	
gmp	aluminium	frame59	dry	primary		/data/Seafile/gmp/al_surf/frames/frame59/dry/gmp_al_frame59.xyz	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame59/dry/gmp_al_frame59.xyz	12333	
gmp	aluminium	frame59	dry	primary		/data/Seafile/gmp/al_surf/frames/frame59/dry/gmp_al_frame59_dry.bibtex	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame59/dry/gmp_al_frame59_dry.bibtex	4334	
gmp	aluminium	frame59	dry	primary		/data/Seafile/gmp/al_surf/frames/frame59/dry/gmp_al_frame59_dry.densitiesinfo	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame59/dry/gmp_al_frame59_dry.densitiesinfo	1838	
gmp	aluminium	frame59	dry	primary		/data/Seafile/gmp/al_surf/frames/frame59/dry/gmp_al_frame59_dry.engrad	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame59/dry/gmp_al_frame59_dry.engrad	18436	
gmp	aluminium	frame59	dry	primary		/data/Seafile/gmp/al_surf/frames/frame59/dry/gmp_al_frame59_dry.inp	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame59/dry/gmp_al_frame59_dry.inp	581	
gmp	aluminium	frame59	dry	primary		/data/Seafile/gmp/al_surf/frames/frame59/dry/gmp_al_frame59_dry.opt	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame59/dry/gmp_al_frame59_dry.opt	119496	
gmp	aluminium	frame59	dry	primary	normal	/data/Seafile/gmp/al_surf/frames/frame59/dry/gmp_al_frame59_dry.out	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame59/dry/gmp_al_frame59_dry.out	16122309	
gmp	aluminium	frame59	dry	primary		/data/Seafile/gmp/al_surf/frames/frame59/dry/gmp_al_frame59_dry.xyz	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame59/dry/gmp_al_frame59_dry.xyz	12296	
gmp	aluminium	frame59	dry	primary		/data/Seafile/gmp/al_surf/frames/frame59/dry/gmp_al_frame59_dry_trj.xyz	data/primary_calculations/aluminium_surface/gmp/selected_frames/frame59/dry/gmp_al_frame59_dry_trj.xyz	850520	
ump	canonical		docking	primary		/data/Seafile/ump/docking/docking.inp	data/primary_calculations/canonical_surface/ump/docking/raw/docking.inp	118	docking provenance used for frame selection
ump	canonical		docking	primary	normal	/data/Seafile/ump/docking/docking.out	data/primary_calculations/canonical_surface/ump/docking/raw/docking.out	24106	docking provenance used for frame selection
ump	canonical		docking	primary		/data/Seafile/ump/docking/flower_ring.xyz	data/primary_calculations/canonical_surface/ump/docking/raw/flower_ring.xyz	9514	docking provenance used for frame selection
ump	canonical	frame14	initial	primary		/data/Seafile/ump/frames/frame14/frame14.xyz	data/primary_calculations/canonical_surface/ump/selected_frames/frame14/initial/frame14.xyz	11786	
ump	canonical	frame14	solvated	primary		/data/Seafile/ump/frames/frame14/frame14.xyz	data/primary_calculations/canonical_surface/ump/selected_frames/frame14/solvated/frame14.xyz	11786	
ump	canonical	frame14	solvated	primary		/data/Seafile/ump/frames/frame14/ump_frame14.bibtex	data/primary_calculations/canonical_surface/ump/selected_frames/frame14/solvated/ump_frame14.bibtex	4659	
ump	canonical	frame14	solvated	primary		/data/Seafile/ump/frames/frame14/ump_frame14.cpcm_corr	data/primary_calculations/canonical_surface/ump/selected_frames/frame14/solvated/ump_frame14.cpcm_corr	232972	
ump	canonical	frame14	solvated	primary		/data/Seafile/ump/frames/frame14/ump_frame14.densitiesinfo	data/primary_calculations/canonical_surface/ump/selected_frames/frame14/solvated/ump_frame14.densitiesinfo	1838	
ump	canonical	frame14	solvated	primary		/data/Seafile/ump/frames/frame14/ump_frame14.engrad	data/primary_calculations/canonical_surface/ump/selected_frames/frame14/solvated/ump_frame14.engrad	17988	
ump	canonical	frame14	solvated	primary		/data/Seafile/ump/frames/frame14/ump_frame14.inp	data/primary_calculations/canonical_surface/ump/selected_frames/frame14/solvated/ump_frame14.inp	586	
ump	canonical	frame14	solvated	primary		/data/Seafile/ump/frames/frame14/ump_frame14.opt	data/primary_calculations/canonical_surface/ump/selected_frames/frame14/solvated/ump_frame14.opt	120908	
ump	canonical	frame14	solvated	primary	normal	/data/Seafile/ump/frames/frame14/ump_frame14.out	data/primary_calculations/canonical_surface/ump/selected_frames/frame14/solvated/ump_frame14.out	28544192	
ump	canonical	frame14	solvated	primary		/data/Seafile/ump/frames/frame14/ump_frame14.xyz	data/primary_calculations/canonical_surface/ump/selected_frames/frame14/solvated/ump_frame14.xyz	12022	
ump	canonical	frame14	solvated	primary		/data/Seafile/ump/frames/frame14/ump_frame14_trj.xyz	data/primary_calculations/canonical_surface/ump/selected_frames/frame14/solvated/ump_frame14_trj.xyz	1445870	
ump	canonical	frame14	dry	primary		/data/Seafile/ump/frames/frame14/dry/ump_frame14.xyz	data/primary_calculations/canonical_surface/ump/selected_frames/frame14/dry/ump_frame14.xyz	12022	
ump	canonical	frame14	dry	primary		/data/Seafile/ump/frames/frame14/dry/ump_frame14_dry.bibtex	data/primary_calculations/canonical_surface/ump/selected_frames/frame14/dry/ump_frame14_dry.bibtex	4334	
ump	canonical	frame14	dry	primary		/data/Seafile/ump/frames/frame14/dry/ump_frame14_dry.densitiesinfo	data/primary_calculations/canonical_surface/ump/selected_frames/frame14/dry/ump_frame14_dry.densitiesinfo	1838	
ump	canonical	frame14	dry	primary		/data/Seafile/ump/frames/frame14/dry/ump_frame14_dry.engrad	data/primary_calculations/canonical_surface/ump/selected_frames/frame14/dry/ump_frame14_dry.engrad	17988	
ump	canonical	frame14	dry	primary		/data/Seafile/ump/frames/frame14/dry/ump_frame14_dry.inp	data/primary_calculations/canonical_surface/ump/selected_frames/frame14/dry/ump_frame14_dry.inp	578	
ump	canonical	frame14	dry	primary		/data/Seafile/ump/frames/frame14/dry/ump_frame14_dry.opt	data/primary_calculations/canonical_surface/ump/selected_frames/frame14/dry/ump_frame14_dry.opt	125968	
ump	canonical	frame14	dry	primary	normal	/data/Seafile/ump/frames/frame14/dry/ump_frame14_dry.out	data/primary_calculations/canonical_surface/ump/selected_frames/frame14/dry/ump_frame14_dry.out	10680554	
ump	canonical	frame14	dry	primary		/data/Seafile/ump/frames/frame14/dry/ump_frame14_dry.xyz	data/primary_calculations/canonical_surface/ump/selected_frames/frame14/dry/ump_frame14_dry.xyz	12026	
ump	canonical	frame14	dry	primary		/data/Seafile/ump/frames/frame14/dry/ump_frame14_dry_trj.xyz	data/primary_calculations/canonical_surface/ump/selected_frames/frame14/dry/ump_frame14_dry_trj.xyz	530180	
ump	canonical	frame15	initial	primary		/data/Seafile/ump/frames/frame15/frame15.xyz	data/primary_calculations/canonical_surface/ump/selected_frames/frame15/initial/frame15.xyz	11800	
ump	canonical	frame15	solvated	primary		/data/Seafile/ump/frames/frame15/frame15.xyz	data/primary_calculations/canonical_surface/ump/selected_frames/frame15/solvated/frame15.xyz	11800	
ump	canonical	frame15	solvated	primary		/data/Seafile/ump/frames/frame15/ump_frame15.bibtex	data/primary_calculations/canonical_surface/ump/selected_frames/frame15/solvated/ump_frame15.bibtex	4659	
ump	canonical	frame15	solvated	primary		/data/Seafile/ump/frames/frame15/ump_frame15.cpcm_corr	data/primary_calculations/canonical_surface/ump/selected_frames/frame15/solvated/ump_frame15.cpcm_corr	230847	
ump	canonical	frame15	solvated	primary		/data/Seafile/ump/frames/frame15/ump_frame15.densitiesinfo	data/primary_calculations/canonical_surface/ump/selected_frames/frame15/solvated/ump_frame15.densitiesinfo	1838	
ump	canonical	frame15	solvated	primary		/data/Seafile/ump/frames/frame15/ump_frame15.engrad	data/primary_calculations/canonical_surface/ump/selected_frames/frame15/solvated/ump_frame15.engrad	17988	
ump	canonical	frame15	solvated	primary		/data/Seafile/ump/frames/frame15/ump_frame15.inp	data/primary_calculations/canonical_surface/ump/selected_frames/frame15/solvated/ump_frame15.inp	586	
ump	canonical	frame15	solvated	primary		/data/Seafile/ump/frames/frame15/ump_frame15.opt	data/primary_calculations/canonical_surface/ump/selected_frames/frame15/solvated/ump_frame15.opt	121240	
ump	canonical	frame15	solvated	primary	normal	/data/Seafile/ump/frames/frame15/ump_frame15.out	data/primary_calculations/canonical_surface/ump/selected_frames/frame15/solvated/ump_frame15.out	8545102	
ump	canonical	frame15	solvated	primary		/data/Seafile/ump/frames/frame15/ump_frame15.xyz	data/primary_calculations/canonical_surface/ump/selected_frames/frame15/solvated/ump_frame15.xyz	11989	
ump	canonical	frame15	solvated	primary		/data/Seafile/ump/frames/frame15/ump_frame15_trj.xyz	data/primary_calculations/canonical_surface/ump/selected_frames/frame15/solvated/ump_frame15_trj.xyz	422072	
ump	canonical	frame15	dry	primary		/data/Seafile/ump/frames/frame15/dry/ump_frame15.xyz	data/primary_calculations/canonical_surface/ump/selected_frames/frame15/dry/ump_frame15.xyz	11989	
ump	canonical	frame15	dry	primary		/data/Seafile/ump/frames/frame15/dry/ump_frame15_dry.bibtex	data/primary_calculations/canonical_surface/ump/selected_frames/frame15/dry/ump_frame15_dry.bibtex	4334	
ump	canonical	frame15	dry	primary		/data/Seafile/ump/frames/frame15/dry/ump_frame15_dry.densitiesinfo	data/primary_calculations/canonical_surface/ump/selected_frames/frame15/dry/ump_frame15_dry.densitiesinfo	1838	
ump	canonical	frame15	dry	primary		/data/Seafile/ump/frames/frame15/dry/ump_frame15_dry.engrad	data/primary_calculations/canonical_surface/ump/selected_frames/frame15/dry/ump_frame15_dry.engrad	17988	
ump	canonical	frame15	dry	primary		/data/Seafile/ump/frames/frame15/dry/ump_frame15_dry.inp	data/primary_calculations/canonical_surface/ump/selected_frames/frame15/dry/ump_frame15_dry.inp	578	
ump	canonical	frame15	dry	primary		/data/Seafile/ump/frames/frame15/dry/ump_frame15_dry.opt	data/primary_calculations/canonical_surface/ump/selected_frames/frame15/dry/ump_frame15_dry.opt	127776	
ump	canonical	frame15	dry	primary	normal	/data/Seafile/ump/frames/frame15/dry/ump_frame15_dry.out	data/primary_calculations/canonical_surface/ump/selected_frames/frame15/dry/ump_frame15_dry.out	13755218	
ump	canonical	frame15	dry	primary		/data/Seafile/ump/frames/frame15/dry/ump_frame15_dry.xyz	data/primary_calculations/canonical_surface/ump/selected_frames/frame15/dry/ump_frame15_dry.xyz	11993	
ump	canonical	frame15	dry	primary		/data/Seafile/ump/frames/frame15/dry/ump_frame15_dry_trj.xyz	data/primary_calculations/canonical_surface/ump/selected_frames/frame15/dry/ump_frame15_dry_trj.xyz	671149	
ump	canonical	frame15	dry/1000deg	check		/data/Seafile/ump/frames/frame15/dry/1000deg/trajectory.xyz	data/primary_calculations/canonical_surface/ump/checks/frame15/dry/1000deg/ump_frame15_dry2wet_1000deg_trj.xyz	18338946	non-primary dry check or exploratory calculation
ump	canonical	frame15	dry/1000deg	check		/data/Seafile/ump/frames/frame15/dry/1000deg/ump_frame15_dry.xyz	data/primary_calculations/canonical_surface/ump/checks/frame15/dry/1000deg/ump_frame15_dry.xyz	11993	non-primary dry check or exploratory calculation
ump	canonical	frame15	dry/1000deg	check		/data/Seafile/ump/frames/frame15/dry/1000deg/ump_frame15_dry2wet_1000deg-constraints.csv	data/primary_calculations/canonical_surface/ump/checks/frame15/dry/1000deg/ump_frame15_dry2wet_1000deg-constraints.csv	375502	non-primary dry check or exploratory calculation
ump	canonical	frame15	dry/1000deg	check		/data/Seafile/ump/frames/frame15/dry/1000deg/ump_frame15_dry2wet_1000deg-md-ener.csv	data/primary_calculations/canonical_surface/ump/checks/frame15/dry/1000deg/ump_frame15_dry2wet_1000deg-md-ener.csv	284284	non-primary dry check or exploratory calculation
ump	canonical	frame15	dry/1000deg	check		/data/Seafile/ump/frames/frame15/dry/1000deg/ump_frame15_dry2wet_1000deg.bibtex	data/primary_calculations/canonical_surface/ump/checks/frame15/dry/1000deg/ump_frame15_dry2wet_1000deg.bibtex	4659	non-primary dry check or exploratory calculation
ump	canonical	frame15	dry/1000deg	check		/data/Seafile/ump/frames/frame15/dry/1000deg/ump_frame15_dry2wet_1000deg.cpcm_corr	data/primary_calculations/canonical_surface/ump/checks/frame15/dry/1000deg/ump_frame15_dry2wet_1000deg.cpcm_corr	243138	non-primary dry check or exploratory calculation
ump	canonical	frame15	dry/1000deg	check		/data/Seafile/ump/frames/frame15/dry/1000deg/ump_frame15_dry2wet_1000deg.densitiesinfo	data/primary_calculations/canonical_surface/ump/checks/frame15/dry/1000deg/ump_frame15_dry2wet_1000deg.densitiesinfo	1838	non-primary dry check or exploratory calculation
ump	canonical	frame15	dry/1000deg	check		/data/Seafile/ump/frames/frame15/dry/1000deg/ump_frame15_dry2wet_1000deg.inp	data/primary_calculations/canonical_surface/ump/checks/frame15/dry/1000deg/ump_frame15_dry2wet_1000deg.inp	653	non-primary dry check or exploratory calculation
ump	canonical	frame15	dry/1000deg	check	normal	/data/Seafile/ump/frames/frame15/dry/1000deg/ump_frame15_dry2wet_1000deg.out	data/primary_calculations/canonical_surface/ump/checks/frame15/dry/1000deg/ump_frame15_dry2wet_1000deg.out	338501	non-primary dry check or exploratory calculation
ump	canonical	frame15	dry/1000deg	check		/data/Seafile/ump/frames/frame15/dry/1000deg/ump_frame15_dry2wet_1000deg_E_Tot.svg	data/primary_calculations/canonical_surface/ump/checks/frame15/dry/1000deg/ump_frame15_dry2wet_1000deg_E_Tot.svg	31839	non-primary dry check or exploratory calculation
ump	canonical	frame15	dry/1000deg	check		/data/Seafile/ump/frames/frame15/dry/1000deg/ump_frame15_dry2wet_1000deg_Temp.svg	data/primary_calculations/canonical_surface/ump/checks/frame15/dry/1000deg/ump_frame15_dry2wet_1000deg_Temp.svg	31362	non-primary dry check or exploratory calculation
ump	canonical	frame15	dry/1000deg	check		/data/Seafile/ump/frames/frame15/dry/1000deg/Plots/ump_frame15_dry2wet_1000deg_E_Tot.svg	data/primary_calculations/canonical_surface/ump/checks/frame15/dry/1000deg/Plots/ump_frame15_dry2wet_1000deg_E_Tot.svg	31839	non-primary dry check or exploratory calculation
ump	canonical	frame15	dry/1000deg	check		/data/Seafile/ump/frames/frame15/dry/1000deg/Plots/ump_frame15_dry2wet_1000deg_Temp.svg	data/primary_calculations/canonical_surface/ump/checks/frame15/dry/1000deg/Plots/ump_frame15_dry2wet_1000deg_Temp.svg	31362	non-primary dry check or exploratory calculation
ump	canonical	frame15	unconstrained	check		/data/Seafile/ump/frames/frame15/unconstrained/frame15.xyz	data/primary_calculations/canonical_surface/ump/checks/frame15/unconstrained/frame15.xyz	11800	non-primary check or exploratory calculation
ump	canonical	frame15	unconstrained	check		/data/Seafile/ump/frames/frame15/unconstrained/ump_frame15.cpcm_corr	data/primary_calculations/canonical_surface/ump/checks/frame15/unconstrained/ump_frame15.cpcm_corr	222109	non-primary check or exploratory calculation
ump	canonical	frame15	unconstrained	check		/data/Seafile/ump/frames/frame15/unconstrained/ump_frame15.densitiesinfo	data/primary_calculations/canonical_surface/ump/checks/frame15/unconstrained/ump_frame15.densitiesinfo	1838	non-primary check or exploratory calculation
ump	canonical	frame15	unconstrained	check		/data/Seafile/ump/frames/frame15/unconstrained/ump_frame15.inp	data/primary_calculations/canonical_surface/ump/checks/frame15/unconstrained/ump_frame15.inp	101	non-primary check or exploratory calculation
ump	canonical	frame15	unconstrained	check		/data/Seafile/ump/frames/frame15/unconstrained/ump_frame15.opt	data/primary_calculations/canonical_surface/ump/checks/frame15/unconstrained/ump_frame15.opt	119020	non-primary check or exploratory calculation
ump	canonical	frame15	unconstrained	check	not_normal	/data/Seafile/ump/frames/frame15/unconstrained/ump_frame15.out	data/primary_calculations/canonical_surface/ump/checks/frame15/unconstrained/ump_frame15.out	15995857	non-primary check or exploratory calculation
ump	canonical	frame15	unconstrained	check		/data/Seafile/ump/frames/frame15/unconstrained/ump_frame15.xyz	data/primary_calculations/canonical_surface/ump/checks/frame15/unconstrained/ump_frame15.xyz	11967	non-primary check or exploratory calculation
ump	canonical	frame15	unconstrained	check		/data/Seafile/ump/frames/frame15/unconstrained/ump_frame15_trj.xyz	data/primary_calculations/canonical_surface/ump/checks/frame15/unconstrained/ump_frame15_trj.xyz	821533	non-primary check or exploratory calculation
ump	canonical	frame16	initial	primary		/data/Seafile/ump/frames/frame16/frame16.xyz	data/primary_calculations/canonical_surface/ump/selected_frames/frame16/initial/frame16.xyz	11788	
ump	canonical	frame16	solvated	primary		/data/Seafile/ump/frames/frame16/frame16.xyz	data/primary_calculations/canonical_surface/ump/selected_frames/frame16/solvated/frame16.xyz	11788	
ump	canonical	frame16	solvated	primary		/data/Seafile/ump/frames/frame16/ump_frame16.bibtex	data/primary_calculations/canonical_surface/ump/selected_frames/frame16/solvated/ump_frame16.bibtex	4659	
ump	canonical	frame16	solvated	primary		/data/Seafile/ump/frames/frame16/ump_frame16.cpcm_corr	data/primary_calculations/canonical_surface/ump/selected_frames/frame16/solvated/ump_frame16.cpcm_corr	231476	
ump	canonical	frame16	solvated	primary		/data/Seafile/ump/frames/frame16/ump_frame16.densitiesinfo	data/primary_calculations/canonical_surface/ump/selected_frames/frame16/solvated/ump_frame16.densitiesinfo	1838	
ump	canonical	frame16	solvated	primary		/data/Seafile/ump/frames/frame16/ump_frame16.engrad	data/primary_calculations/canonical_surface/ump/selected_frames/frame16/solvated/ump_frame16.engrad	17988	
ump	canonical	frame16	solvated	primary		/data/Seafile/ump/frames/frame16/ump_frame16.inp	data/primary_calculations/canonical_surface/ump/selected_frames/frame16/solvated/ump_frame16.inp	586	
ump	canonical	frame16	solvated	primary		/data/Seafile/ump/frames/frame16/ump_frame16.opt	data/primary_calculations/canonical_surface/ump/selected_frames/frame16/solvated/ump_frame16.opt	127728	
ump	canonical	frame16	solvated	primary	normal	/data/Seafile/ump/frames/frame16/ump_frame16.out	data/primary_calculations/canonical_surface/ump/selected_frames/frame16/solvated/ump_frame16.out	10180471	
ump	canonical	frame16	solvated	primary		/data/Seafile/ump/frames/frame16/ump_frame16.xyz	data/primary_calculations/canonical_surface/ump/selected_frames/frame16/solvated/ump_frame16.xyz	11989	
ump	canonical	frame16	solvated	primary		/data/Seafile/ump/frames/frame16/ump_frame16_trj.xyz	data/primary_calculations/canonical_surface/ump/selected_frames/frame16/solvated/ump_frame16_trj.xyz	489905	
ump	canonical	frame16	dry	primary		/data/Seafile/ump/frames/frame16/dry/ump_frame16.xyz	data/primary_calculations/canonical_surface/ump/selected_frames/frame16/dry/ump_frame16.xyz	11989	
ump	canonical	frame16	dry	primary		/data/Seafile/ump/frames/frame16/dry/ump_frame16_dry.bibtex	data/primary_calculations/canonical_surface/ump/selected_frames/frame16/dry/ump_frame16_dry.bibtex	4334	
ump	canonical	frame16	dry	primary		/data/Seafile/ump/frames/frame16/dry/ump_frame16_dry.densitiesinfo	data/primary_calculations/canonical_surface/ump/selected_frames/frame16/dry/ump_frame16_dry.densitiesinfo	1838	
ump	canonical	frame16	dry	primary		/data/Seafile/ump/frames/frame16/dry/ump_frame16_dry.engrad	data/primary_calculations/canonical_surface/ump/selected_frames/frame16/dry/ump_frame16_dry.engrad	17988	
ump	canonical	frame16	dry	primary		/data/Seafile/ump/frames/frame16/dry/ump_frame16_dry.inp	data/primary_calculations/canonical_surface/ump/selected_frames/frame16/dry/ump_frame16_dry.inp	578	
ump	canonical	frame16	dry	primary		/data/Seafile/ump/frames/frame16/dry/ump_frame16_dry.opt	data/primary_calculations/canonical_surface/ump/selected_frames/frame16/dry/ump_frame16_dry.opt	126176	
ump	canonical	frame16	dry	primary	normal	/data/Seafile/ump/frames/frame16/dry/ump_frame16_dry.out	data/primary_calculations/canonical_surface/ump/selected_frames/frame16/dry/ump_frame16_dry.out	32819171	
ump	canonical	frame16	dry	primary		/data/Seafile/ump/frames/frame16/dry/ump_frame16_dry.xyz	data/primary_calculations/canonical_surface/ump/selected_frames/frame16/dry/ump_frame16_dry.xyz	11993	
ump	canonical	frame16	dry	primary	normal	/data/Seafile/ump/frames/frame16/dry/ump_frame16_dry_engrad.out	data/primary_calculations/canonical_surface/ump/selected_frames/frame16/dry/ump_frame16_dry_engrad.out	303862	
ump	canonical	frame16	dry	primary		/data/Seafile/ump/frames/frame16/dry/ump_frame16_dry_trj.xyz	data/primary_calculations/canonical_surface/ump/selected_frames/frame16/dry/ump_frame16_dry_trj.xyz	1659020	
ump	aluminium		docking	primary	not_normal	/data/Seafile/ump/al_surf/al_docking/docking.docker.struc1.opt11.out	data/primary_calculations/aluminium_surface/ump/docking/raw/docking.docker.struc1.opt11.out	5764114	docking provenance used for frame selection
ump	aluminium		docking	primary		/data/Seafile/ump/al_surf/al_docking/docking.inp	data/primary_calculations/aluminium_surface/ump/docking/raw/docking.inp	122	docking provenance used for frame selection
ump	aluminium		docking	primary	normal	/data/Seafile/ump/al_surf/al_docking/docking.out	data/primary_calculations/aluminium_surface/ump/docking/raw/docking.out	24961	docking provenance used for frame selection
ump	aluminium		docking	primary		/data/Seafile/ump/al_surf/al_docking/flower_ring_al.xyz	data/primary_calculations/aluminium_surface/ump/docking/raw/flower_ring_al.xyz	9539	docking provenance used for frame selection
ump	aluminium	frame14	initial	primary		/data/Seafile/ump/al_surf/frames/frame14/frame14.xyz	data/primary_calculations/aluminium_surface/ump/selected_frames/frame14/initial/frame14.xyz	11804	
ump	aluminium	frame14	solvated	primary		/data/Seafile/ump/al_surf/frames/frame14/frame14.xyz	data/primary_calculations/aluminium_surface/ump/selected_frames/frame14/solvated/frame14.xyz	11804	
ump	aluminium	frame14	solvated	primary		/data/Seafile/ump/al_surf/frames/frame14/ump_al_frame14.bibtex	data/primary_calculations/aluminium_surface/ump/selected_frames/frame14/solvated/ump_al_frame14.bibtex	4659	
ump	aluminium	frame14	solvated	primary		/data/Seafile/ump/al_surf/frames/frame14/ump_al_frame14.cpcm_corr	data/primary_calculations/aluminium_surface/ump/selected_frames/frame14/solvated/ump_al_frame14.cpcm_corr	233635	
ump	aluminium	frame14	solvated	primary		/data/Seafile/ump/al_surf/frames/frame14/ump_al_frame14.densitiesinfo	data/primary_calculations/aluminium_surface/ump/selected_frames/frame14/solvated/ump_al_frame14.densitiesinfo	1838	
ump	aluminium	frame14	solvated	primary		/data/Seafile/ump/al_surf/frames/frame14/ump_al_frame14.engrad	data/primary_calculations/aluminium_surface/ump/selected_frames/frame14/solvated/ump_al_frame14.engrad	17988	
ump	aluminium	frame14	solvated	primary		/data/Seafile/ump/al_surf/frames/frame14/ump_al_frame14.inp	data/primary_calculations/aluminium_surface/ump/selected_frames/frame14/solvated/ump_al_frame14.inp	586	
ump	aluminium	frame14	solvated	primary		/data/Seafile/ump/al_surf/frames/frame14/ump_al_frame14.opt	data/primary_calculations/aluminium_surface/ump/selected_frames/frame14/solvated/ump_al_frame14.opt	133888	
ump	aluminium	frame14	solvated	primary	normal	/data/Seafile/ump/al_surf/frames/frame14/ump_al_frame14.out	data/primary_calculations/aluminium_surface/ump/selected_frames/frame14/solvated/ump_al_frame14.out	9874967	
ump	aluminium	frame14	solvated	primary		/data/Seafile/ump/al_surf/frames/frame14/ump_al_frame14.xyz	data/primary_calculations/aluminium_surface/ump/selected_frames/frame14/solvated/ump_al_frame14.xyz	12033	
ump	aluminium	frame14	solvated	primary		/data/Seafile/ump/al_surf/frames/frame14/ump_al_frame14_trj.xyz	data/primary_calculations/aluminium_surface/ump/selected_frames/frame14/solvated/ump_al_frame14_trj.xyz	462441	
ump	aluminium	frame14	dry	primary		/data/Seafile/ump/al_surf/frames/frame14/dry/ump_al_frame14.xyz	data/primary_calculations/aluminium_surface/ump/selected_frames/frame14/dry/ump_al_frame14.xyz	12033	
ump	aluminium	frame14	dry	primary		/data/Seafile/ump/al_surf/frames/frame14/dry/ump_al_frame14_dry.bibtex	data/primary_calculations/aluminium_surface/ump/selected_frames/frame14/dry/ump_al_frame14_dry.bibtex	4334	
ump	aluminium	frame14	dry	primary		/data/Seafile/ump/al_surf/frames/frame14/dry/ump_al_frame14_dry.densitiesinfo	data/primary_calculations/aluminium_surface/ump/selected_frames/frame14/dry/ump_al_frame14_dry.densitiesinfo	1838	
ump	aluminium	frame14	dry	primary		/data/Seafile/ump/al_surf/frames/frame14/dry/ump_al_frame14_dry.engrad	data/primary_calculations/aluminium_surface/ump/selected_frames/frame14/dry/ump_al_frame14_dry.engrad	17988	
ump	aluminium	frame14	dry	primary		/data/Seafile/ump/al_surf/frames/frame14/dry/ump_al_frame14_dry.inp	data/primary_calculations/aluminium_surface/ump/selected_frames/frame14/dry/ump_al_frame14_dry.inp	581	
ump	aluminium	frame14	dry	primary		/data/Seafile/ump/al_surf/frames/frame14/dry/ump_al_frame14_dry.opt	data/primary_calculations/aluminium_surface/ump/selected_frames/frame14/dry/ump_al_frame14_dry.opt	133060	
ump	aluminium	frame14	dry	primary	normal	/data/Seafile/ump/al_surf/frames/frame14/dry/ump_al_frame14_dry.out	data/primary_calculations/aluminium_surface/ump/selected_frames/frame14/dry/ump_al_frame14_dry.out	35049099	
ump	aluminium	frame14	dry	primary		/data/Seafile/ump/al_surf/frames/frame14/dry/ump_al_frame14_dry.xyz	data/primary_calculations/aluminium_surface/ump/selected_frames/frame14/dry/ump_al_frame14_dry.xyz	12041	
ump	aluminium	frame14	dry	primary		/data/Seafile/ump/al_surf/frames/frame14/dry/ump_al_frame14_dry_trj.xyz	data/primary_calculations/aluminium_surface/ump/selected_frames/frame14/dry/ump_al_frame14_dry_trj.xyz	1798593	
ump	aluminium	frame15	initial	primary		/data/Seafile/ump/al_surf/frames/frame15/frame15.xyz	data/primary_calculations/aluminium_surface/ump/selected_frames/frame15/initial/frame15.xyz	11784	
ump	aluminium	frame15	solvated	primary		/data/Seafile/ump/al_surf/frames/frame15/frame15.xyz	data/primary_calculations/aluminium_surface/ump/selected_frames/frame15/solvated/frame15.xyz	11784	
